"ITTER107","Territorio","TIPO_DATO2","Tipo indice","MISURA1","Misura","TYPPURCH","Abitazioni compravendute","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2010-Q3","T3-2010",126.6,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2011-Q1","T1-2011",126.4,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2011-Q2","T2-2011",126.7,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2011-Q4","T4-2011",125.4,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2011-Q3","T3-2011",128,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2012-Q2","T2-2012",122.1,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2012-Q1","T1-2012",123.9,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2012-Q4","T4-2012",116.6,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2012-Q3","T3-2012",120.5,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2013-Q1","T1-2013",113.8,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2013-Q2","T2-2013",113.2,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2013-Q4","T4-2013",107.7,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2013-Q3","T3-2013",111,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2014-Q2","T2-2014",106.1,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2014-Q1","T1-2014",106.7,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2014-Q4","T4-2014",102.2,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2014-Q3","T3-2014",103.7,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2015-Q1","T1-2015",100.1,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2015-Q2","T2-2015",100.5,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2015-Q4","T4-2015",99.1,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2015-Q3","T3-2015",100.4,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2016-Q2","T2-2016",99.7,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2016-Q1","T1-2016",98.6,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2016-Q4","T4-2016",97.8,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2016-Q3","T3-2016",99.5,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2017-Q1","T1-2017",97.4,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2017-Q2","T2-2017",98.1,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2017-Q4","T4-2017",97.1,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2017-Q3","T3-2017",97.2,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2018-Q2","T2-2018",96.9,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2018-Q1","T1-2018",97.3,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2018-Q4","T4-2018",98.2,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2018-Q3","T3-2018",97.4,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2019-Q1","T1-2019",97.2,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2019-Q2","T2-2019",98.9,"r","dato aggiornato"
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2019-Q4","T4-2019",97.7,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2019-Q3","T3-2019",97.9,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2020-Q2","T2-2020",102.9,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2020-Q1","T1-2020",99.5,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2020-Q3","T3-2020",99.2,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2020-Q4","T4-2020",99.5,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2021-Q1","T1-2021",101.1,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2021-Q2","T2-2021",102.6,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2021-Q3","T3-2021",104,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2021-Q4","T4-2021",103.8,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2022-Q1","T1-2022",106,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2022-Q2","T2-2022",107.9,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2022-Q3","T3-2022",106.9,,
"ITD","Nord-est","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2022-Q4","T4-2022",108.1,"p","dato provvisorio"
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2010-Q2","T2-2010",-0.7,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2010-Q4","T4-2010",-2.1,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2010-Q3","T3-2010",1.9,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2011-Q1","T1-2011",-7.2,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2011-Q2","T2-2011",3.2,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2011-Q4","T4-2011",3.2,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2011-Q3","T3-2011",-0.5,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2012-Q2","T2-2012",-0.7,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2012-Q1","T1-2012",-1,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2012-Q4","T4-2012",-2.9,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2012-Q3","T3-2012",2.8,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2013-Q1","T1-2013",-5.1,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2013-Q2","T2-2013",0.3,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2013-Q4","T4-2013",-2.8,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2013-Q3","T3-2013",-0.3,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2014-Q2","T2-2014",-0.7,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2014-Q1","T1-2014",-2,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2014-Q4","T4-2014",-2.7,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2014-Q3","T3-2014",-0.9,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2015-Q1","T1-2015",-2.1,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2015-Q2","T2-2015",-0.3,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2015-Q4","T4-2015",-1.1,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2015-Q3","T3-2015",-0.2,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2016-Q2","T2-2016",1.1,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2016-Q1","T1-2016",-2.8,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2016-Q4","T4-2016",-2.8,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2016-Q3","T3-2016",1.8,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2017-Q1","T1-2017",1.9,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2017-Q2","T2-2017",-1.2,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2017-Q4","T4-2017",-1.8,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2017-Q3","T3-2017",1.4,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2018-Q2","T2-2018",-0.6,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2018-Q1","T1-2018",1.3,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2018-Q4","T4-2018",-1.4,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2018-Q3","T3-2018",2.1,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2019-Q1","T1-2019",-1.9,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2019-Q2","T2-2019",3,"r","dato aggiornato"
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2019-Q4","T4-2019",2.8,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2019-Q3","T3-2019",-1.2,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2020-Q2","T2-2020",2.5,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2020-Q1","T1-2020",-2.2,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2020-Q3","T3-2020",-1.7,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2020-Q4","T4-2020",-0.7,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2021-Q1","T1-2021",1.8,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2021-Q2","T2-2021",2.2,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2021-Q3","T3-2021",-1.5,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2021-Q4","T4-2021",0.4,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2022-Q1","T1-2022",2.7,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2022-Q2","T2-2022",-0.6,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2022-Q3","T3-2022",3.5,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","ALL","H1 - tutte le voci","2022-Q4","T4-2022",-1.7,"p","dato provvisorio"
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2011-Q1","T1-2011",3.5,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2011-Q2","T2-2011",1,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2011-Q4","T4-2011",-1.4,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2011-Q3","T3-2011",3.7,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2012-Q2","T2-2012",-0.4,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2012-Q1","T1-2012",-2.6,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2012-Q4","T4-2012",-1.8,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2012-Q3","T3-2012",-7.4,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2013-Q1","T1-2013",1.1,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2013-Q2","T2-2013",-0.7,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2013-Q4","T4-2013",-2.4,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2013-Q3","T3-2013",9.7,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2014-Q2","T2-2014",5.1,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2014-Q1","T1-2014",-0.4,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2014-Q4","T4-2014",-0.5,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2014-Q3","T3-2014",-4.3,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2015-Q1","T1-2015",-8.4,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2015-Q2","T2-2015",-13.6,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2015-Q4","T4-2015",-5,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2015-Q3","T3-2015",-7.6,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2016-Q2","T2-2016",2,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2016-Q1","T1-2016",-1.9,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2016-Q4","T4-2016",1.3,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2016-Q3","T3-2016",2.2,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2017-Q1","T1-2017",7.6,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2017-Q2","T2-2017",-3.9,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2017-Q4","T4-2017",-2.2,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2017-Q3","T3-2017",-0.2,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2018-Q2","T2-2018",1.6,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2018-Q1","T1-2018",-3.5,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2018-Q4","T4-2018",-0.8,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2018-Q3","T3-2018",-0.5,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2019-Q1","T1-2019",-2.7,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2019-Q2","T2-2019",1,"r","dato aggiornato"
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2019-Q4","T4-2019",16,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2019-Q3","T3-2019",6.3,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2020-Q2","T2-2020",18.3,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2020-Q1","T1-2020",22.2,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2020-Q3","T3-2020",18.4,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2020-Q4","T4-2020",3.1,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2021-Q1","T1-2021",5.5,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2021-Q2","T2-2021",-8.8,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","NEW_DW","H11 - abitazioni nuove","2021-Q3","T3-2021",-5.7,,
